187.890000,2,1.2,2.42533,-4.49704,2.0789,-4.71778,0.410774
242.620000,4,1.2844,-1.35191,0.237718,-1.91234,-0.699179,1.09172
247.530000,6,1.25,-0.963389,-0.694545,-2.79655,1.13714,2.59144
312.630000,14,1.25475,-0.374946,2.56748,-1.42971,0.862453,2.0049
312.660000,16,1.22715,-0.374946,2.56748,0.124635,3.65925,1.20065
317.640000,18,1.23506,0.625644,1.80814,-2.16745,0.0555482,3.29742
388.910000,23,1.27517,-6.07239,-0.547453,-4.38076,1.99033,3.04992
414.390000,25,1.20321,-5.30519,1.24024,-5.38523,1.26899,0.0850508
414.460000,28,1.29412,-5.30519,1.24024,-4.71073,2.06284,1.01491
414.500000,30,1.25654,-5.30519,1.24024,-4.38076,1.99033,1.19047
418.420000,32,1.20902,-5.05053,1.40868,-5.38523,1.26899,0.362682
418.440000,34,1.21681,-5.05053,1.40868,-5.10004,1.99753,0.590926
418.500000,36,1.23711,-5.05053,1.40868,-4.71073,2.06284,0.73715
424.250000,39,1.24481,-5.05395,1.40714,-4.81319,1.94556,0.589798
424.290000,41,1.20253,-5.05395,1.40714,-4.64822,2.24043,0.926812
424.310000,43,1.28866,-5.05395,1.40714,-4.71073,2.06284,0.740092
424.350000,45,1.20172,-5.05395,1.40714,-3.01003,2.87374,2.51565
506.010000,59,1.23616,-0.615111,-1.3613,-0.524541,1.92668,3.28923
562.290000,72,1.21037,1.95402,-4.26405,2.39655,3.95129,8.22725
609.140000,74,1.28571,2.34128,-4.37654,1.07071,-7.68677,3.54571
713.650000,79,1.20455,3.9586,-1.03119,3.5249,-4.36624,3.36313
1498.190000,84,1.28099,3.8748,-2.21669,4.09599,-2.94227,0.758545
1561.830000,88,1.28505,4.08977,-1.39594,-1.39439,-10.1453,10.326
