276.060000,10,1.85366,-5.54997,1.17302,-7.5149,1.5044,1.99267
276.210000,12,1.87123,-5.54997,1.17302,-7.5117,1.5398,1.99572
276.240000,14,1.80672,-5.54997,1.17302,-7.51965,1.53945,2.00347
421.120000,18,1.8125,-3.68265,5.14304,-5.64361,7.10875,2.77658
609.770000,22,1.87166,-5.62782,1.22404,-6.46212,1.6057,0.917451
657.220000,26,1.80473,-5.3237,1.51866,-7.33563,1.19848,2.03725
957.300000,44,1.80851,-6.74745,1.27601,-8.54954,-2.74032,4.40209
958.070000,48,1.87259,-6.74745,1.27601,-9.62556,0.453901,2.99323
1368.650000,50,1.86408,-2.09748,5.17595,-4.39543,7.25304,3.09755
1999.090000,52,1.85022,-5.87501,1.15072,-6.24331,1.45271,0.476291
