1,2,-0.622224,4.23585,0.0641239,-8.06836,-0.73003
1,2,-0.252048,3.80395,-0.0961367,-7.35638,-0.788851
1,2,-7.87019,-4.75149,8.11223,-5.65901,-0.909729
1,2,-0.28741,-1.27455,7.46215,-4.2416,-0.847661
1,2,-9.31664,2.53327,1.86358,-8.79193,-0.915068
1,2,-4.00811,5.12572,0.276504,6.53742,2.22499
1,2,-3.90397,5.38747,-1.87472,6.7135,2.53539
1,2,-6.09259,5.57162,-1.54639,8.31558,2.28861
1,2,-9.08912,2.34898,6.12174,-7.2918,-0.774114
1,2,-11.6884,4.08586,4.08961,-7.82639,-0.803343
1,2,-9.84673,2.91992,5.05784,-7.48187,-0.847897
1,2,-10.2438,2.13002,4.51389,-8.20639,-0.764326
1,2,-10.2438,2.13002,1.55284,-11.878,-0.877695
1,2,-8.85731,2.03503,5.21409,-3.89446,-0.713405
1,2,-8.85731,2.03503,3.95367,-7.0478,-0.825002
1,2,-8.85731,2.03503,3.89194,-8.19873,-0.785854
1,2,-8.85731,2.03503,3.76302,-7.96279,-0.829933
1,2,-12.6529,6.15037,1.13599,-10.2849,-0.835974
1,2,-13.4374,-0.250386,5.55,-7.17211,-0.83334
1,2,-13.2998,0.539855,4.40211,-8.00656,-0.765095
1,2,-13.2519,1.40514,3.14437,-9.19651,-0.753162
1,2,-13.0082,0.958805,5.91903,-5.67948,-0.330813
1,2,-5.56958,-2.48298,5.92825,-5.6599,-0.328886
1,2,-13.0082,0.958805,5.93328,-5.64677,-0.328051
1,2,-4.09952,1.62206,1.76854,-9.23995,-1.04327
1,2,-3.37276,1.97836,4.30797,-8.21795,-0.815384
1,2,-3.37276,1.97836,2.37009,-8.40682,-1.05444
1,2,-3.37276,1.97836,2.02429,-8.33377,-1.13418
1,2,-9.89281,4.77854,-16.0033,-1.26017,-2.46201
1,2,-3.51046,-4.16652,-1.38824,-11.0519,-1.1003
1,2,-4.16283,-3.51483,1.69357,-9.76654,-0.930852
1,2,-4.22801,-3.43615,0.887229,-10.4229,-0.912098
1,2,-1.24529e+196,7.61474e+195,1.09027,-9.93727,-0.912699
1,2,-1.39544e+196,5.21557e+195,1.06652,-9.94076,-1.10624
1,2,-10.2417,-5.00691,2.58063,-7.06053,-1.29211
1,2,-3.9827,-3.41477,2.25149,-9.72825,-0.980322
1,2,-5.13004,-1.09783,1.53686,-8.26508,-0.482367
1,2,-3.3704,-4.0172,1.74502,-10.3442,-1.1447
1,2,-3.52977,-3.87791,1.08759,-9.92912,-1.10433
