0,1,8.99646,1.02109,-12.8216,-1.79737,0.217675
0,1,4.61834,3.61522,-14.4126,0.173459,-0.137678
0,1,4.61766,3.89365,-14.4855,-0.0456257,-0.148758
0,1,4.63265,3.99252,-14.5239,-0.126966,-0.151505
0,1,4.6001,3.89938,-14.4287,-0.11812,-0.136184
0,1,4.48636,1.45213,-13.9544,2.14073,-0.103706
0,1,8.64209,1.26227,-12.936,-0.126111,0.182479
0,1,9.52932,5.27486,-13.5382,-1.0138,0.0696496
0,1,8.83958,1.08782,-12.9722,1.37186,0.144101
0,1,8.85063,1.18146,-14.7581,0.237147,-0.00606421
0,2,3.94018,1.63201,-5.28367,1.09579,-0.784372
0,2,3.66797,2.10731,-5.41646,0.265901,-0.770093
0,2,10.9472,4.48957,-7.32811,4.68187,-0.871752
0,2,10.1846,4.9228,-6.06994,0.955291,-0.719635
0,2,9.9261,3.24237,-5.99963,0.558752,-0.709531
0,2,3.23031,2.56877,-5.95568,0.363744,-0.773523
0,2,9.46114,5.20303,-6.57677,1.84287,-0.761845
0,2,9.52932,5.27486,-5.6011,1.15557,-0.774409
0,2,9.90989,2.13249,-5.80038,0.212452,-0.706046
0,2,8.85063,1.18146,-5.20041,2.6029,-0.946915
0,2,8.85063,1.18146,-6.09737,1.88036,-0.811738
1,2,-6.66487,-4.22575,6.7298,-9.88097,-1.38674
1,2,-6.65993,2.27648,2.03503,-9.06831,-0.886836
1,2,-7.09083,1.11654,3.26901,-8.6324,-0.8767
1,2,-2.16995,3.542,3.5298,-8.72974,-0.840881
1,2,2.65383,-1.61741,2.3183,-8.75757,-0.976553
1,2,2.5493,-1.7776,3.29157,-9.22803,-0.914998
1,2,3.69076,-1.54111,3.30195,-9.4622,-0.940851
1,2,3.58897,-1.76523,4.29139,-9.89761,-0.879296
1,2,-2.1497,3.88456,3.95804,-8.13503,-0.830676
1,2,-5.85869,3.91143,3.34429,-8.79407,-0.853267
1,2,-2.22041,2.14397,3.79696,-8.45943,-0.790807
1,2,-3.82259,6.79165,2.56035,-8.92503,-0.757978
1,2,-5.64742,1.44924,3.90293,-8.9051,-0.784313
1,2,-5.73224,1.46035,2.92317,-8.32716,-0.832573
1,2,-5.73224,1.46035,3.89107,-9.01047,-0.79687
1,2,-5.72069,1.46272,2.31442,-8.85637,-0.989292
1,2,-5.72069,1.46272,3.45177,-9.22887,-0.879011
1,2,-5.71828,1.46477,3.08345,-9.38589,-0.946406
1,2,-5.41303,1.4848,3.76325,-8.73503,-0.773745
1,2,-0.922695,2.59559,2.6088,-8.414,-0.840775
1,2,-5.80904,1.52403,2.84334,-8.75617,-0.894221
1,2,-5.80904,1.52403,2.99635,-8.39041,-0.819642
1,2,-5.80904,1.52403,3.96645,-9.07106,-0.783939
1,2,-7.01462,1.46985,3.53385,-8.7319,-0.759195
1,2,-7.01462,1.46985,2.584,-9.86717,-0.822421
1,2,-7.01462,1.46985,1.85698,-11.0562,-0.838122
1,2,-8.55491,1.91042,3.91514,-8.17028,-0.793523
1,2,-6.64828,1.41262,2.97555,-9.56004,-0.971898
1,2,-6.64828,1.41262,3.94608,-8.39257,-0.829282
1,2,-6.64828,1.41262,4.18633,-9.8555,-0.861616
1,2,-6.42128,1.45158,2.73015,-9.42754,-0.985786
1,2,-6.42128,1.45158,2.94794,-8.1312,-0.813435
1,2,-6.42128,1.45158,2.93349,-9.06834,-0.911207
1,2,-0.497762,5.01784,1.28111,-8.40171,-0.816765
1,2,-0.450224,5.01544,1.18271,-8.32025,-0.834259
1,2,3.14264,-2.17773,4.61246,-9.13049,-0.740328
1,2,2.1223,-1.46857,1.92035,-9.02976,-1.04385
