264.160000,3,1.52941,0.113969,-3.16458,0.18657,-1.02795,2.13786
279.040000,6,1.59751,-0.198393,0.177283,0.261481,-0.318634,0.676327
308.980000,8,1.53584,-0.764677,1.89322,-4.64384,-1.45376,5.12348
344.030000,10,1.51394,0.971292,0.355322,1.55063,0.948074,0.828846
574.330000,12,1.54135,-1.27858,2.36896,-3.96405,-0.631593,4.02679
579.070000,14,1.58088,-1.80424,1.31098,2.2532,2.30151,4.1766
590.960000,17,1.51057,-0.932182,-1.15509,2.7604,0.348133,3.98683
591.010000,19,1.51316,-0.932182,-1.15509,-0.0926089,-0.777618,0.920524
603.250000,21,1.51442,0.935665,-3.94659,0.795208,-3.65437,0.324222
616.580000,24,1.58986,3.31558,-5.47224,-0.355565,-4.83723,3.72566
617.060000,27,1.59664,3.31558,-5.47224,3.13368,-4.95532,0.547988
625.230000,30,1.50621,3.53351,-5.54324,1.70282,-5.32381,1.84379
625.300000,32,1.52542,3.53351,-5.54324,1.91401,-5.14038,1.66885
649.990000,41,1.51198,4.2514,-6.5703,2.04059,-6.0588,2.26921
971.020000,49,1.55022,-0.760603,-0.0125898,-1.44589,-0.826322,1.06385
1103.040000,55,1.53025,-4.77732,1.43458,-5.39357,1.08633,0.707839
