176.750000,1,1.43617,-12.8446,2.56308,-13.2036,3.69051,1.18323
176.790000,2,1.59091,-12.8446,2.56308,-13.1488,1.6244,0.986754
181.810000,3,1.58798,-13.0253,1.23222,-14.0305,-2.77038,4.12688
181.880000,4,2.15625,-13.0253,1.23222,-13.3184,1.37271,0.325002
357.870000,5,1.53846,-4.39794,1.42319,-5.19096,4.45199,3.1309
362.710000,6,1.37546,-3.41785,1.89415,-3.63487,0.334067,1.57511
378.820000,8,1.55779,-3.27201,4.20343,-8.06441,10.2936,7.74963
388.870000,9,1.36968,-4.99692,5.65376,-5.49328,8.20587,2.59993
413.710000,11,1.80288,-5.93536,3.64652,-6.21849,4.84634,1.23278
424.510000,12,1.79266,-4.77776,5.77178,-5.12668,6.78399,1.07066
430.310000,13,2.03822,-3.38384,5.36506,-3.70362,4.43942,0.979326
439.350000,14,1.4978,-2.16664,3.46972,-2.53574,1.11452,2.38395
439.470000,15,1.48289,-2.16664,3.46972,-2.42644,3.26649,0.329844
445.050000,16,1.33663,-1.86294,2.29534,-2.5598,4.93452,2.72963
492.910000,18,1.68932,-1.30058,-1.86933,-1.79022,-3.25224,1.46703
492.960000,19,1.66058,-1.30058,-1.86933,-1.93153,0.277081,2.23723
503.950000,20,1.46617,-1.26905,-0.664662,-5.5152,-10.123,10.3677
520.000000,21,1.4653,-0.661181,0.629529,-2.81078,7.14651,6.86235
541.040000,22,1.54676,-1.08714,1.27203,-1.23459,0.6031,0.684991
1267.190000,23,1.40288,-4.54895,1.78753,-6.06394,13.1819,11.4947
