180.750000,4,1.37363,0.0265165,-2.96296,1.93656,-4.64837,2.54733
200.730000,14,1.30682,3.76344,-6.08112,5.36382,-6.35164,1.62308
501.590000,16,1.34663,1.69913,-9.12749,2.50174,-9.98222,1.1725
576.570000,19,1.30548,1.56788,-9.16899,2.70278,-10.0524,1.43821
581.580000,21,1.30926,1.56815,-9.16875,2.6092,-10.0203,1.34494
601.480000,23,1.31818,1.56294,-9.17177,2.69398,-10.0655,1.44153
621.540000,25,1.39651,1.56002,-9.17519,2.65077,-10.037,1.39014
626.450000,27,1.32701,1.56002,-9.17535,2.43794,-9.98074,1.19139
631.580000,29,1.39588,1.5585,-9.17852,2.81671,-10.084,1.55018
636.550000,31,1.34146,1.56324,-9.17388,2.73649,-10.0589,1.46958
641.570000,33,1.38249,1.56324,-9.17378,2.50117,-9.99553,1.24699
646.570000,35,1.31336,1.56181,-9.17391,2.42402,-9.97885,1.17956
656.540000,38,1.31818,1.56304,-9.17233,2.80304,-10.0864,1.54051
681.700000,41,1.39651,1.56219,-9.1751,2.57932,-10.0218,1.32345
696.590000,43,1.34118,1.56713,-9.16878,2.62527,-10.0251,1.36126
706.680000,45,1.38614,1.56094,-9.17668,2.28118,-9.95219,1.05837
711.520000,47,1.31265,1.56566,-9.17047,2.34508,-9.96313,1.11167
716.590000,49,1.33652,1.56256,-9.17209,3.18215,-10.2168,1.9273
721.630000,51,1.38425,1.55793,-9.17686,2.51409,-10.0039,1.26418
726.490000,53,1.30332,1.56418,-9.17212,2.18846,-9.92925,0.981313
731.690000,55,1.36709,1.55948,-9.17526,2.9872,-10.1388,1.72243
741.580000,57,1.30435,1.56592,-9.16903,2.28965,-9.9513,1.06571
751.630000,59,1.32251,1.56273,-9.17422,2.59799,-10.0201,1.33687
756.620000,61,1.36585,1.56103,-9.17601,3.21866,-10.2327,1.96578
778.500000,64,1.35071,1.56267,-9.17454,2.63898,-10.0295,1.37456
783.880000,66,1.38425,1.56262,-9.17298,2.4965,-9.99709,1.24551
793.130000,68,1.34146,1.55993,-9.17564,2.75061,-10.062,1.48439
