1,2,2.66823,-1.68816,2.67131,-8.19988,-0.91364
1,2,-2.54291,1.78257,5.58244,-7.97116,-0.559304
1,2,3.38957,-1.79039,2.91397,-8.87273,-0.926863
1,2,-6.60907,2.47382,2.92597,-9.24193,-0.757759
1,2,-1.99602,2.12544,4.59684,-8.26874,-0.892314
1,2,-9.42545,2.9361,2.22454,-8.24421,-0.866183
1,2,-7.41558,1.2595,3.76536,-8.67615,-0.684855
1,2,-7.41558,1.2595,5.88806,-5.75628,-0.601055
1,2,-7.41558,1.2595,4.73334,-7.11826,-0.690218
1,2,-7.36971,1.24184,1.62411,-11.1038,-0.917533
1,2,-7.36971,1.24184,3.78104,-8.62097,-0.87953
1,2,-7.36971,1.24184,2.792,-9.43352,-0.924112
1,2,-7.43865,1.24175,2.74315,-9.49602,-0.917805
1,2,5.79389,-0.658173,3.26617,-8.47847,-0.85018
1,2,4.64619,1.53089,3.59363,-8.22356,-0.947143
1,2,-2.38558,4.53155,1.7419,-9.3689,-0.985564
1,2,0.767039,0.312215,2.9914,-8.29236,-0.811764
1,2,-2.49729,2.11195,3.94399,-8.42004,-0.824358
1,2,-5.32304,1.24785,2.34774,-8.96714,-1.01574
1,2,-6.94803,0.531282,4.35027,-8.67923,-0.874404
1,2,-6.83267,1.22998,2.53274,-9.71418,-0.872804
1,2,-6.90831,1.20798,3.20387,-8.96492,-0.841813
1,2,-6.05657,1.52346,5.78346,-11.1879,-0.757209
1,2,-7.92133,1.82185,2.85468,-9.35912,-0.870478
1,2,-7.92133,1.82185,2.86156,-10.3749,-0.896191
1,2,-7.92867,1.82032,3.23666,-8.86334,-0.841086
1,2,-7.92867,1.82032,3.26683,-9.91625,-0.868878
1,2,-4.20984,2.16623,3.55132,-9.64021,-0.775492
1,2,-7.98444,1.81744,3.14478,-10.2131,-0.86465
1,2,-0.512448,-1.58242,1.38931,-8.86148,-0.802245
1,2,-0.339941,-1.62822,3.69256,-9.68244,-0.909601
1,2,-8.53291,2.27836,3.6575,-7.90546,-0.687129
1,2,-0.456345,-1.59951,1.34912,-9.6573,-0.837505
1,2,-10.7168,2.12344,3.81051,-7.66252,-0.826689
1,2,-10.7169,2.12344,4.74883,-7.2516,-0.722007
1,2,-10.714,2.1195,5.34298,-6.06716,-0.652568
1,2,-10.711,2.11799,4.89782,-6.97369,-0.705643
1,2,-3.30671,1.04005,3.73907,-9.20572,-0.736784
1,2,-3.29362,0.815151,3.194,-9.02035,-0.864704
1,2,-11.3224,3.86724,2.47362,-10.2296,-0.925956
1,2,-11.606,3.90494,0.345705,-11.9715,-1.05804
1,2,-3.34758,2.44569,5.52036,-9.38862,-0.431844
1,2,-12.1633,4.39116,2.06279,-9.71927,-0.895183
1,2,-3.4653,-1.57076,2.68412,-8.38129,-1.0587
1,2,-3.84445,-0.784727,2.69726,-8.46806,-1.02558
1,2,-3.90954,-0.430563,3.02235,-8.53632,-0.950432
1,2,-4.09849,1.43054,2.731,-9.03806,-1.05409
1,2,-5.32304,1.24785,2.57056,-8.54838,-0.958096
1,2,-6.46393,2.65681,1.99146,-9.30968,-0.85346
1,2,-6.66944,0.81829,3.61659,-8.18366,-0.834538
1,2,-6.58237,1.06238,3.17351,-8.41028,-0.870566
1,2,-7.31673,1.28945,3.2732,-9.23007,-0.9014
1,2,-7.286,1.06412,3.15632,-9.21723,-0.943957
1,2,-7.36675,1.53448,3.69204,-9.09834,-0.813153
1,2,-8.47666,-0.411117,4.22157,-8.37833,-0.937816
1,2,-7.581,1.74287,3.37746,-8.13085,-0.727665
1,2,-8.05994,1.10642,3.24195,-8.65168,-0.867871
1,2,-9.05122,2.35828,3.12953,-8.58109,-0.792387
0,2,12.8911,0.81214,-5.96322,0.936311,-0.802958
0,2,12.7936,0.54956,-6.69228,1.51526,-0.77484
0,2,5.25652,1.57543,-5.5312,1.73556,-0.728246
0,2,8.829,6.38135,-6.48234,0.55653,-0.792612
0,2,8.58152,1.43606,-5.1244,0.0882939,-0.78534
0,2,7.84137,4.42792,-5.94082,0.740382,-0.74563
0,2,9.23705,1.3808,-4.9844,3.15112,-1.01403
0,2,9.60294,5.54356,-6.59496,0.26912,-0.673745
0,2,11.5854,3.54047,-6.65429,2.40852,-0.858367
0,2,1.45743,-1.89157,-6.78127,1.24154,-0.857303
0,2,1.45432,-1.94554,-6.7366,1.3482,-0.828444
0,2,1.57779,-1.92272,-7.04314,1.37916,-0.862877
0,2,2.15353,-1.91415,-6.74576,1.29895,-0.913717
0,2,7.6057,1.36339,-6.56529,1.44053,-0.774274
0,2,12.4648,3.32561,-6.60291,3.88607,-0.922438
0,2,-0.505448,0.00536855,-5.9673,1.49127,-0.477425
0,2,-0.433414,-0.25315,-4.66529,-0.355833,-1.06362
0,2,-0.333054,-0.383032,-5.3141,-0.19068,-1.24115
0,2,2.68561,-2.389,-6.4014,1.1413,-0.742788
0,2,7.27228,3.34428,-6.84779,0.592533,-0.897617
0,2,8.47333,1.31708,-4.7427,0.0722856,-0.808452
0,2,7.64341,1.66055,-3.99879,-0.201505,-0.898283
0,2,0.482076,2.10141,-5.8952,1.17213,-0.838437
0,2,0.626912,2.62372,-6.02135,1.09691,-0.773046
0,2,2.68509,4.71454,-6.58208,1.45271,-0.86489
0,2,3.08179,4.70358,-6.68425,0.953699,-0.816482
0,2,3.31409,4.72745,-6.05083,0.371464,-0.747917
0,2,3.48295,4.66142,-6.26862,0.482971,-0.759819
0,2,0.872098,0.984361,-5.71067,1.22693,-0.772783
0,2,4.60408,5.39756,-5.79549,-0.556706,-0.725998
0,2,5.07354,5.01677,-5.89226,0.0126606,-0.722199
0,2,5.71729,4.94736,-6.32967,0.451932,-0.717126
0,2,1.24298,0.819569,-5.58569,1.52842,-0.78548
0,2,1.22046,0.939148,-5.69567,1.25908,-0.836864
0,2,-0.827023,0.373967,-5.79963,1.32448,-0.802646
0,2,5.81517,2.27521,-5.94259,3.49709,-0.827307
0,2,-3.01171,0.109214,-5.64085,1.30545,-0.769347
0,2,2.73988,4.01085,-6.22413,0.347626,-0.716
0,2,-0.915785,-1.92,-9.80097,0.479037,-1.96262
0,2,0.7055,3.17744,-2.81306,8.15389,-2.14007
0,2,-1.81933,-0.00434475,-6.04301,1.16534,-0.919066
0,2,3.4701,2.30283,-5.98612,0.504945,-0.734356
0,2,9.23705,1.3808,-5.32902,3.79715,-1.04103
0,2,6.73094,-1.24769,-5.47677,1.73534,-0.520058
0,2,-3.01037,0.338294,-5.40507,1.44303,-0.750731
0,2,-4.01414,0.297466,-5.88743,1.50225,-0.820295
0,2,-4.14983,-0.263564,-6.21474,1.45301,-0.844964
0,2,-4.05526,0.134463,-5.74995,1.52131,-0.790186
0,2,-3.01109,0.609363,-5.48195,1.42329,-0.702565
0,2,-2.70078,0.380625,-5.77749,1.4814,-0.797032
0,2,-2.82427,1.19968,-5.74814,0.413076,-0.533826
0,1,-2.03125,1.30136,-13.5738,0.236284,0.103192
0,1,-1.19224,1.56023,-13.5926,0.186302,0.0572771
0,1,-1.3045,2.02435,-13.6552,0.117802,0.00231241
0,1,-8.10747,0.796508,-14.4334,-0.201117,-0.129811
0,1,-8.04745,1.15468,-14.2663,0.0567489,-0.0839389
0,1,2.75689,5.1069,-14.3857,-0.892833,-0.0624531
0,1,2.85788,5.09882,-14.2925,-1.02708,-0.0583466
0,1,3.17274,4.6266,-13.628,-0.782292,-0.0140805
0,1,-8.62495,5.09243,-13.3845,1.54517,0.0615315
0,1,2.84871,4.40972,-13.1154,-1.84674,0.0564784
0,1,-7.45025,4.12057,-13.5955,0.99069,0.00178454
0,1,-7.39004,4.09543,-13.6077,1.00107,-0.00346027
