446.360000,1,1.80628,11.9586,1.87612,11.285,1.48371,0.779574
590.650000,2,1.96721,12.8286,2.57183,11.7486,0.103033,2.69469
590.760000,3,2.26115,12.8286,2.57183,14.5474,0.911196,2.39
669.510000,4,1.85512,12.9937,2.82116,11.489,1.8647,1.78296
670.020000,5,1.88648,12.9937,2.82116,13.8713,2.80889,0.877693
702.910000,6,1.80905,11.5931,1.97165,10.6045,0.846639,1.49766
703.380000,7,2.20379,11.5931,1.97165,11.794,1.21184,0.7859
715.040000,8,1.84713,8.50967,1.42208,7.50133,1.81494,1.08217
715.090000,9,1.84615,8.50967,1.42208,9.79832,1.57742,1.29798
715.840000,10,1.73196,8.50967,1.42208,8.60474,1.55973,0.167292
715.880000,12,2.05063,8.50967,1.42208,7.34941,1.60407,1.17444
732.870000,13,1.76119,5.55096,1.90365,6.34336,1.68183,0.822858
929.930000,15,1.72794,2.35403,3.34968,1.87213,3.8541,0.697614
1019.540000,17,1.78439,2.63839,3.06254,2.22535,3.59119,0.670872
1031.090000,19,2.13904,2.74344,3.23288,2.56411,3.43736,0.271969
1096.030000,20,2.03966,2.79536,2.76017,2.3163,3.53178,0.908222
1209.860000,21,2.1,4.07004,2.12431,4.66132,1.51374,0.849944
1210.240000,22,1.81552,4.07004,2.12431,5.47926,1.59182,1.50647
1210.360000,23,2.54237,4.07004,2.12431,4.66542,1.90274,0.635273
1210.430000,24,2.43557,4.07004,2.12431,4.75595,1.60872,0.858079
1222.220000,25,1.8,6.87765,1.508,5.2227,-0.0280553,2.25796
1222.270000,27,2.53497,6.87765,1.508,6.89797,0.829592,0.678716
1222.360000,28,2.04771,6.87765,1.508,10.6708,2.37095,3.89005
1222.410000,29,1.82759,6.87765,1.508,6.06113,1.60161,0.821868
1223.130000,30,1.70029,6.87765,1.508,4.3208,0.884026,2.63189
1223.180000,32,2.20521,6.87765,1.508,5.6251,1.66372,1.2622
1223.570000,33,2.17868,6.87765,1.508,4.21852,2.6245,2.88401
1234.030000,34,2.109,6.52904,1.51443,7.44937,0.986655,1.06092
1234.930000,35,1.91525,6.52904,1.51443,6.49573,2.25041,0.736733
1246.730000,36,1.74,4.12527,2.10295,5.56489,1.52412,1.55162
1247.160000,38,1.85135,4.12527,2.10295,5.65559,1.9021,1.54344
1247.240000,39,1.76558,4.12527,2.10295,5.63924,1.60362,1.59419
1281.010000,41,1.80233,4.71384,2.12972,7.53032,0.472648,3.26779
1281.990000,42,2.3486,4.71384,2.12972,5.01064,2.08754,0.299786
1282.410000,43,1.87123,4.71384,2.12972,5.33496,1.0231,1.26901
1282.460000,44,2.32737,4.71384,2.12972,5.37288,2.47401,0.743555
1282.550000,45,2.17784,4.71384,2.12972,5.29149,2.18523,0.580317
1296.160000,46,2.11488,7.79759,1.39652,8.70555,1.62543,0.93637
1296.200000,47,2.35222,7.79759,1.39652,8.90833,1.53537,1.11938
1296.230000,48,1.79673,7.79759,1.39652,7.50133,1.81494,0.512688
1296.270000,50,1.93359,7.79759,1.39652,8.17609,1.69162,0.479949
1296.310000,51,1.96481,7.79759,1.39652,9.79832,1.57742,2.00889
1297.030000,52,2.12202,7.79759,1.39652,8.60474,1.55973,0.823488
1297.080000,53,2.37852,7.79759,1.39652,7.34941,1.60407,0.493905
1297.470000,54,1.72414,7.79759,1.39652,6.15447,1.83854,1.70154
1297.580000,56,2.36253,7.79759,1.39652,8.88365,1.38441,1.08613
1311.320000,57,2.01807,8.98335,1.25883,8.70555,1.62543,0.459975
1311.360000,58,2.20588,8.98335,1.25883,7.65631,1.56675,1.3623
1311.430000,59,1.98847,8.98335,1.25883,9.79832,1.57742,0.875029
1312.130000,60,1.86551,8.98335,1.25883,8.60474,1.55973,0.483625
1312.160000,61,2,8.98335,1.25883,7.34941,1.60407,1.67002
1312.670000,62,1.82711,8.98335,1.25883,8.88365,1.38441,0.160346
1324.320000,63,2.4,7.36799,1.39531,7.65631,1.56675,0.335436
1324.380000,64,2.0751,7.36799,1.39531,8.17609,1.69162,0.860713
1349.540000,65,1.90231,7.34797,1.4701,8.70555,1.62543,1.36643
1349.580000,66,2.5063,7.34797,1.4701,7.65631,1.56675,0.323127
1349.620000,67,2.02194,7.34797,1.4701,7.50133,1.81494,0.377401
1349.660000,68,1.87826,7.34797,1.4701,8.17609,1.69162,0.857235
1349.700000,69,2.00581,7.34797,1.4701,9.79832,1.57742,2.4527
1350.390000,70,2.19321,7.34797,1.4701,8.60474,1.55973,1.25996
1350.410000,71,2.61468,7.34797,1.4701,6.82453,1.61436,0.542959
1350.830000,72,2.02952,7.34797,1.4701,6.15447,1.83854,1.24908
1350.950000,73,2.07944,7.34797,1.4701,8.88365,1.38441,1.53807
1378.820000,74,1.81818,12.6147,1.99568,12.8543,1.89773,0.258863
1528.760000,75,2.1,12.412,1.8923,12.6719,1.88486,0.26003
1529.240000,76,1.71355,12.412,1.8923,11.1625,2.12134,1.27026
1761.090000,78,1.70732,6.66456,3.19128,9.86765,1.22789,3.75696
1826.380000,80,1.90583,9.40408,1.46794,9.79832,1.57742,0.409157
1827.040000,81,2.08571,9.40408,1.46794,8.60474,1.55973,0.804595
1827.500000,82,1.97674,9.40408,1.46794,8.88365,1.38441,0.527093
1992.670000,83,1.93038,11.3164,2.8827,11.8239,2.70001,0.539325
1993.020000,84,1.87207,11.3164,2.8827,15.7833,3.50495,4.50997
