161.760000,8,1.4,5.53296,1.9648,1.56268,2.25447,3.98083
262.300000,19,1.37705,12.3452,-1.43285,12.933,-1.36331,0.591855
282.150000,28,1.37705,12.5182,-0.882592,12.9848,-1.30951,0.632452
408.240000,33,1.31343,8.70024,1.74226,8.68182,1.53356,0.209507
408.440000,36,1.36029,8.70024,1.74226,7.34627,1.39836,1.39696
414.250000,41,1.34545,8.60837,1.74033,9.68136,1.46192,1.10852
419.730000,44,1.30112,8.55601,1.73733,7.34627,1.39836,1.25634
424.960000,50,1.39442,8.53755,1.73417,6.69988,1.60585,1.84214
430.730000,55,1.34375,8.53102,1.72905,8.68182,1.53356,0.246888
439.750000,66,1.31148,8.60217,1.72072,8.68182,1.53356,0.203403
479.920000,77,1.33229,6.21472,1.44379,4.24847,1.5018,1.96711
486.210000,85,1.38264,4.79559,1.87014,2.89008,0.620051,2.27897
643.240000,87,1.30137,1.96928,3.44188,-0.82996,4.52483,3.00142
663.250000,89,1.4,1.96435,3.45215,4.85633,3.96868,2.93774
770.630000,98,1.39098,4.88428,2.3141,6.32742,-0.913866,3.53587
836.270000,108,1.31332,6.15592,1.4225,8.19437,1.87432,2.08793
842.700000,114,1.39803,5.52868,1.79211,8.50592,1.29703,3.01813
892.460000,139,1.31579,7.31902,1.3068,9.68136,1.46192,2.36743
