result_index,erase_time,x,y,tx,ty,r,error_to_accepted
13,434.500000,5.54904,-4.0599,-6.11188,-6.40956,-0.251347,7.4678
134,1764.500000,6.66456,3.19128,-1.04278,-2.15631,-1.06928,6.26619
144,2309.500000,-2.00761,0.198014,12.4841,-4.99391,2.49816,22.6053
145,2359.500000,-2.00407,0.20919,12.3984,-5.54176,2.50428,22.7629
146,2369.500000,-2.00358,0.197614,12.3733,-5.67153,2.50184,22.8043
147,2394.500000,-2.00373,0.201001,12.3203,-5.86359,2.50304,22.8456
148,2404.500000,-2.00458,0.208552,12.327,-5.94706,2.50813,22.8909
